rookieYear,throwOnRunRating,powerMovesRating,dropOpenPassTrait,hPCatchTrait,kickAccRating,dLSpinTrait,runBlockFinesseRating,throwPowerRating,homeState,agilityRating,posCatchTrait,hitPowerRating,legacyScore,throwAccShortRating,stiffArmRating,routeRunShortRating,feetInBoundsTrait,pressRating,height,rosterId,injuryLength,injuryType,pursuitRating,leadBlockRating,confRating,breakTackleRating,jukeMoveRating,throwAccDeepRating,dLBullRushTrait,dLSwimTrait,capReleasePenalty,devTrait,catchRating,capHit,lastName,age,staminaRating,contractBonus,strengthRating,contractLength,desiredLength,sensePressureTrait,bigHitTrait,passBlockFinesseRating,awareRating,isFreeAgent,runBlockPowerRating,capReleaseNetSavings,highMotorTrait,routeRunMedRating,productionGrade,tackleRating,throwAwayTrait,experiencePoints,bCVRating,sizeGrade,isOnIR,contractSalary,runBlockRating,durabilityGrade,birthDay,coverBallTrait,skillPoints,predictTrait,teamSchemeOvr,playBallTrait,birthMonth,kickPowerRating,jumpRating,playActionRating,toughRating,physicalGrade,desiredBonus,homeTown,desiredSalary,passBlockRating,passBlockPowerRating,isOnPracticeSquad,finesseMovesRating,specCatchRating,tightSpiralTrait,manCoverRating,draftPick,zoneCoverRating,birthYear,carryRating,weight,reSignStatus,intangibleGrade,teamId,speedRating,breakSackRating,yACCatchTrait,runStyle,portraitId,college,firstName,impactBlockRating,draftRound,changeOfDirectionRating,truckRating,decisionMakerTrait,jerseyNum,blockShedRating,throwUnderPressureRating,yearsPro,spinMoveRating,clutchTrait,releaseRating,rosterGoalList,penaltyTrait,stripBallTrait,qBStyleTrait,position,injuryRating,fightForYardsTrait,signatureSlotList,accelRating,playerSchemeOvr,throwAccRating,kickRetRating,playerBestOvr,presentationId,playRecRating,scheme,lBStyleTrait,throwAccMidRating,contractYearsLeft,routeRunDeepRating,isActive,cITRating
2023,6,77,0,0,13,0,45,22,42,81,0,77,85,6,25,17,0,15,75,551029643,0,97,80,31,41,15,23,6,1,1,150000,0,29,1500000,Williams,28,77,600000,83,4,1,0,0,45,76,False,45,1350000,1,9,25,88,0,8099,18,97,False,5400000,45,0,6,3,0,0,73,0,4,14,89,6,87,83,3920000,Crowley,3180000,45,45,False,68,18,0,17,7,25,1999,28,290,2,73,758644746,83,12,0,15,1588,LA. Tech,Milton,81,26,67,26,2,93,79,10,6,20,0,15,[],1,0,2,DT,91,0,[],86,77,19,10,77,21920,74,14,0,6,1,5,True,24
2027,24,10,0,0,93,0,16,34,32,64,0,21,1610,31,10,19,0,9,74,551028190,0,97,25,10,41,14,21,20,0,0,100000,1,32,1250000,Karty,25,84,400000,45,4,3,0,0,17,72,False,16,1150000,0,15,12,24,0,9191,23,99,False,4600000,20,0,7,5,0,0,85,1,3,98,68,20,78,98,10590000,Burlington,6830000,20,17,False,10,19,0,11,7,14,2002,26,207,2,85,758644746,75,14,0,5,10138,Stanford,Joshua,14,30,56,12,0,16,11,15,3,15,0,16,[],1,0,0,K,92,0,[],80,85,22,10,85,15005,15,0,2,21,1,12,True,14
2018,6,18,0,0,17,0,85,22,8,67,0,26,6112,6,26,19,0,9,77,551029441,4,97,29,86,35,12,17,6,0,0,14000000,2,26,24860000,Tunsil,33,87,42000000,92,4,1,1,0,92,94,False,84,10860000,1,9,75,35,0,82147,18,99,False,38500000,84,0,2,4,0,0,88,1,8,20,71,6,86,88,17720000,Lake City,10590000,96,95,False,14,20,0,11,2,13,1994,31,313,2,88,758644746,69,12,0,5,8241,Ole Miss,Laremy,87,8,52,32,2,78,27,14,11,13,0,22,[],0,0,2,LT,88,0,"[{'locked': False, 'ovrThreshold': 75, 'signatureAbility': {'signatureLogoId': 1216, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Secure Protector', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': ""Blockers with this ability reduce a rusher's chances of using a quick block shed move.""}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 80, 'signatureAbility': {'signatureLogoId': 1343, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Screen Protector', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Blockers with this ability will dominantly win impact blocks on screen plays'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 85, 'signatureAbility': {'signatureLogoId': 1230, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Edge Protector ', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': ""Blockers with this ability reduce an edge pass rusher's chances of using a quick block shed move""}, 'isEmpty': False}, {'locked': True, 'ovrThreshold': 95, 'signatureAbility': {'signatureLogoId': 0, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': '', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': ''}, 'isEmpty': False}]",67,93,22,9,93,17541,18,4,1,6,1,6,True,22
2020,15,39,0,0,73,0,35,26,17,91,0,85,3895,15,47,20,0,71,73,551028944,0,97,85,20,41,24,71,10,0,0,0,1,72,2500000,Reid,30,93,0,66,4,3,1,1,35,88,False,35,2500000,1,10,64,76,0,7141,57,94,False,10000000,35,0,15,2,0,0,84,2,2,92,85,15,87,84,16190000,Prairieville,15510000,35,35,False,46,61,0,76,20,80,1997,63,207,2,84,758644746,89,13,0,8,9035,Stanford,Justin,66,13,86,31,2,20,61,16,9,61,0,22,[],2,1,2,FS,89,0,[],91,84,33,55,84,13167,82,11,1,10,1,10,True,63
2023,6,84,0,0,14,1,45,18,4,85,0,81,908,6,32,22,0,27,77,551028832,4,84,87,13,45,16,35,6,1,1,40000000,1,39,16010000,Phillips,28,83,40000000,83,6,0,0,0,45,91,False,45,8010000,0,16,55,93,0,4354,32,99,False,55000000,45,0,28,4,0,0,90,1,5,19,87,6,76,87,0,Redlands,0,45,45,False,89,21,0,40,5,48,1999,39,263,24,90,758644746,86,11,0,13,1028,Miami,Jaelan,80,6,78,30,2,96,77,15,6,31,0,23,[],1,0,2,RE,85,0,[],90,90,19,10,90,21512,92,12,0,6,5,12,False,21
2018,24,35,0,0,17,0,34,27,41,88,0,82,7994,33,57,36,0,90,73,551028914,15,4,81,22,43,68,78,21,0,0,11600000,1,83,21100000,Ramsey,32,94,11600000,71,1,1,1,0,34,91,False,33,9500000,1,24,51,78,0,59357,72,97,False,9500000,34,0,24,3,0,0,90,2,10,18,90,16,90,89,8380000,Smyrna,6750000,21,33,False,41,72,0,92,11,92,1994,71,208,2,90,758644746,91,34,0,6,8185,Florida State,Jalen,65,4,90,42,2,0,50,17,11,69,1,27,[],1,1,2,CB,85,0,[],91,91,26,80,91,17538,87,20,1,26,1,12,True,55
2016,6,78,0,0,20,0,45,35,39,80,0,83,6099,6,60,15,0,35,77,551027182,0,97,82,28,41,27,54,6,1,1,5000000,0,49,9540000,Clowney,34,83,15000000,83,3,1,1,0,45,87,False,45,4540000,1,5,25,82,0,30600,55,99,False,12000000,45,0,14,4,0,0,75,1,2,21,88,6,79,82,4290000,Rock Hill,3610000,45,45,False,71,44,0,50,6,58,1993,53,255,2,75,758644746,78,12,0,4,6380,South Carolina,Jadeveon,92,15,70,54,2,99,75,17,13,50,1,15,[],1,1,2,DT,80,0,[],84,78,33,10,78,10845,90,11,0,6,1,5,True,40
2018,6,31,0,0,21,0,73,29,13,53,0,67,993,6,10,22,0,10,76,551028189,4,97,37,80,33,6,10,6,0,0,2300000,0,26,4530000,Karras,34,88,4600000,84,2,1,1,0,75,83,False,72,2230000,1,12,85,30,0,41432,10,99,False,4200000,73,0,15,4,0,0,72,1,3,25,67,6,90,81,1170000,Indianapolis,2350000,78,80,False,27,23,0,12,29,12,1993,31,310,2,72,758644746,70,12,0,5,8089,Illinois,Ted,82,25,43,25,2,76,29,10,11,10,0,18,[],2,0,2,LG,91,0,[],59,72,22,11,72,17860,10,2,1,6,1,6,True,24
2027,8,26,0,0,21,0,15,27,39,75,0,74,64,17,32,26,0,67,72,551027354,0,97,71,24,41,63,69,8,0,0,600000,0,67,1810000,Dial,26,85,1800000,60,3,2,0,0,11,69,False,16,1210000,0,16,32,75,0,4474,63,63,False,3300000,25,0,6,1,0,0,70,0,12,22,93,8,83,80,2450000,Woodruff,4080000,15,14,False,33,65,0,71,15,75,2000,57,190,2,70,758644746,89,13,0,3,10056,South Carolina,Marcellas,62,50,80,42,0,27,60,14,3,65,0,27,[],0,0,2,FS,95,0,[],92,71,26,58,71,14986,66,0,2,9,1,11,True,55
2028,33,33,0,1,40,0,35,28,8,88,1,28,236,21,46,89,0,27,72,551029821,2,97,34,47,36,79,85,26,0,0,80000,1,85,1070000,Coates,24,96,160000,64,4,0,0,0,26,82,False,39,1030000,0,87,56,25,0,1565,88,80,False,4040000,46,0,16,3,0,1,83,1,7,24,84,41,78,87,0,PLACEHOLDER,0,38,47,False,34,90,1,24,19,39,2051,80,201,24,83,758644746,91,24,0,1,10353,North Dakota,Sterling,44,7,90,52,0,2,40,48,2,82,0,88,[],1,0,1,WR,84,1,[],89,85,12,87,85,2478,48,3,1,14,2,93,True,89
2028,81,48,0,0,44,0,43,88,0,83,0,40,0,87,50,27,0,41,72,551027155,0,97,37,25,33,58,73,71,0,0,0,0,33,470000,Williams,25,84,0,49,2,2,3,0,39,64,False,27,470000,0,31,47,39,1,3726,83,86,False,910000,40,0,26,3,0,1,63,0,4,36,76,76,83,87,4870000,PLACEHOLDER,2300000,42,30,False,31,35,1,29,13,32,1943,59,220,2,63,758644746,87,75,0,1,3673,Pittsburgh,Max,32,8,75,35,0,6,35,74,2,74,0,41,[],1,0,2,QB,83,0,[],87,70,16,47,70,2005,44,5,1,82,1,29,True,43
2020,6,57,0,0,12,0,44,22,34,84,0,78,3036,6,31,20,0,46,74,551026820,0,97,85,20,43,33,64,6,0,0,12000000,0,66,10470000,Baker,30,93,18000000,73,3,0,1,0,44,84,False,44,4470000,0,15,12,86,0,5738,53,95,False,13500000,45,0,25,4,0,0,78,1,12,18,87,6,84,84,0,Cleveland,0,45,43,False,68,65,0,72,30,73,1996,61,225,24,78,758644746,90,12,0,1,8811,Ohio State,Jerome,72,12,72,24,2,5,75,15,9,54,0,18,[],1,1,2,ROLB,93,0,[],88,81,24,10,81,13200,87,12,2,6,2,10,True,51
2022,6,22,0,0,16,0,86,21,21,56,0,30,1280,6,30,18,0,15,75,551028742,0,97,31,83,35,20,18,6,1,0,24000000,1,26,23240000,Onwenu,29,86,36000000,91,3,0,1,0,81,86,False,85,11240000,0,10,85,25,0,24335,24,85,False,33900000,87,0,10,4,0,0,85,1,12,15,65,8,85,88,0,Detroit,0,85,90,False,12,18,0,17,32,22,1997,29,350,24,85,758644746,66,12,0,5,500,Michigan,Mike,94,9,48,29,2,71,22,12,7,20,0,15,[],1,0,2,RG,91,0,[],55,85,23,10,85,21205,22,11,1,6,2,6,True,24
