rookieYear,throwOnRunRating,powerMovesRating,dropOpenPassTrait,hPCatchTrait,kickAccRating,dLSpinTrait,runBlockFinesseRating,throwPowerRating,homeState,agilityRating,posCatchTrait,hitPowerRating,legacyScore,throwAccShortRating,stiffArmRating,routeRunShortRating,feetInBoundsTrait,pressRating,height,rosterId,injuryLength,injuryType,pursuitRating,leadBlockRating,confRating,breakTackleRating,jukeMoveRating,throwAccDeepRating,dLBullRushTrait,dLSwimTrait,capReleasePenalty,devTrait,catchRating,capHit,lastName,age,staminaRating,contractBonus,strengthRating,contractLength,desiredLength,sensePressureTrait,bigHitTrait,passBlockFinesseRating,awareRating,isFreeAgent,runBlockPowerRating,capReleaseNetSavings,highMotorTrait,routeRunMedRating,productionGrade,tackleRating,throwAwayTrait,experiencePoints,bCVRating,sizeGrade,isOnIR,contractSalary,runBlockRating,durabilityGrade,birthDay,coverBallTrait,skillPoints,predictTrait,teamSchemeOvr,playBallTrait,birthMonth,kickPowerRating,jumpRating,playActionRating,toughRating,physicalGrade,desiredBonus,homeTown,desiredSalary,passBlockRating,passBlockPowerRating,isOnPracticeSquad,finesseMovesRating,specCatchRating,tightSpiralTrait,manCoverRating,draftPick,zoneCoverRating,birthYear,carryRating,weight,reSignStatus,intangibleGrade,teamId,speedRating,breakSackRating,yACCatchTrait,runStyle,portraitId,college,firstName,impactBlockRating,draftRound,changeOfDirectionRating,truckRating,decisionMakerTrait,jerseyNum,blockShedRating,throwUnderPressureRating,yearsPro,spinMoveRating,clutchTrait,releaseRating,rosterGoalList,penaltyTrait,stripBallTrait,qBStyleTrait,position,injuryRating,fightForYardsTrait,signatureSlotList,accelRating,playerSchemeOvr,throwAccRating,kickRetRating,playerBestOvr,presentationId,playRecRating,scheme,lBStyleTrait,throwAccMidRating,contractYearsLeft,routeRunDeepRating,isActive,cITRating
2028,34,41,0,1,45,0,48,30,41,79,0,36,0,11,59,71,0,43,78,551029035,0,97,44,45,49,57,60,23,0,0,480000,0,77,1440000,Cousins,23,91,960000,75,4,0,2,0,64,59,False,45,1200000,0,61,12,38,1,260,64,96,False,4720000,52,0,4,4,0,1,61,0,12,27,76,47,86,73,0,PLACEHOLDER,0,59,48,False,29,77,0,36,22,37,2005,60,242,24,61,758644748,83,24,1,1,3851,Oregon State,LaMichael,46,4,61,59,0,4,43,38,2,61,0,64,[],1,0,1,TE,81,1,[],87,63,11,31,63,2423,42,5,1,19,2,62,True,78
2028,18,42,0,0,26,0,27,34,42,88,1,33,2,24,63,54,0,24,69,551029598,0,97,31,37,49,75,86,23,0,0,360000,0,66,1210000,McKinney,25,86,720000,70,4,0,0,0,46,66,False,42,1030000,0,55,12,36,0,2731,75,94,False,4040000,37,0,13,2,0,0,68,0,11,42,78,36,85,88,0,PLACEHOLDER,0,50,39,False,41,51,1,32,22,42,2021,77,212,24,68,758644748,92,44,1,1,10337,Drake,Chad,26,5,82,69,0,32,39,44,2,77,0,54,[],1,0,1,HB,82,0,[],89,68,31,81,68,2166,33,5,2,34,2,43,True,55
2028,30,28,0,0,47,0,42,21,49,90,1,36,22,31,51,77,0,29,75,551029810,5,97,27,37,35,73,83,27,0,0,160000,0,79,1100000,Traynor,24,86,320000,56,4,0,1,0,38,66,False,34,1020000,0,81,55,27,1,2896,81,87,False,4000000,54,0,20,2,0,1,75,0,14,38,84,44,82,86,0,PLACEHOLDER,0,36,38,False,35,82,1,27,22,30,2043,68,206,24,75,758644748,87,28,1,1,10329,Wake Forest,Lamar,46,6,91,56,0,18,44,31,2,81,0,72,[],1,0,1,WR,97,0,[],92,75,19,87,75,2467,27,5,2,27,2,80,True,82
2028,21,48,0,0,30,0,28,36,13,88,0,60,17,17,30,45,0,70,71,551029759,0,97,75,24,49,43,72,31,0,0,80000,0,59,1070000,Green,24,86,160000,53,4,0,2,0,26,65,False,26,1030000,0,45,50,70,0,2028,48,99,False,4040000,45,0,15,2,0,1,64,0,10,42,78,33,80,84,0,PLACEHOLDER,0,27,39,False,38,47,0,75,22,62,1972,62,193,24,64,758644748,87,33,0,1,3846,UCF,Darveon,61,7,86,30,0,34,48,26,2,71,0,43,[],1,0,1,CB,81,0,[],89,69,30,70,69,2041,66,9,2,13,2,28,True,24
2028,19,33,0,0,24,0,66,10,7,65,0,38,107,29,36,34,0,32,78,551029024,0,97,27,75,40,31,39,26,0,0,40000,0,48,1050000,Evans,25,91,80000,78,4,0,0,0,74,73,False,63,1030000,0,41,85,35,1,3874,36,99,False,4040000,65,0,30,3,0,1,63,1,12,34,59,41,85,76,0,PLACEHOLDER,0,78,77,False,44,24,0,34,22,43,1988,56,316,24,63,758644748,63,43,0,1,3811,Stanford,J.P.,75,8,56,43,0,75,32,46,2,25,0,42,[],0,0,1,RT,82,1,[],77,67,21,33,67,2359,26,5,1,20,2,43,True,48
2027,50,57,0,0,19,0,45,65,14,81,0,78,11,59,50,15,0,38,73,551027399,0,97,74,28,49,50,61,52,0,1,0,0,57,450000,Evans,28,85,0,74,2,1,1,0,45,58,False,45,450000,1,5,12,72,0,3972,64,86,False,870000,45,0,29,3,0,0,48,1,6,15,89,49,84,81,0,Ames,1230000,45,45,False,67,50,0,31,0,40,1999,52,246,2,48,758644748,82,62,0,1,0,Iowa,Joe,76,64,71,61,2,48,66,58,3,55,0,33,[],1,1,2,LOLB,90,0,[],88,62,22,15,62,1210,65,11,0,57,1,5,True,49
2029,28,83,0,0,36,0,48,24,44,73,0,76,19,35,33,26,0,33,75,551029617,0,97,82,33,43,27,32,30,1,1,6060000,1,33,3740000,Byrne,24,95,8080000,90,4,0,0,0,25,77,False,48,1720000,1,32,15,83,1,4919,36,98,False,7400000,34,0,12,4,0,1,68,1,1,26,74,37,78,81,0,PLACEHOLDER,0,30,44,False,61,31,1,28,18,48,2012,50,270,24,68,758644748,78,42,0,1,10312,South Carolina,Todd,75,2,64,31,0,93,69,28,1,44,0,47,[],1,0,1,LE,80,0,[],83,78,16,33,78,2607,63,9,1,37,3,34,True,27
2029,26,84,0,0,33,0,44,23,16,79,0,75,15,24,36,43,0,39,74,551027216,6,59,84,46,41,36,27,11,1,1,1860000,1,35,1880000,Whittington,23,94,2480000,83,4,0,1,1,30,80,False,24,1260000,1,31,45,81,0,1667,28,95,False,5280000,44,0,2,2,0,1,78,0,2,24,74,27,86,81,0,PLACEHOLDER,0,36,33,False,69,40,1,48,18,51,1994,58,269,24,78,758644748,79,41,0,1,3761,Texas,Jarius,84,3,70,30,0,45,74,47,1,41,0,38,[],0,0,1,ROLB,86,0,[],85,78,15,43,78,2814,73,6,0,36,3,47,False,36
2029,22,41,0,1,39,0,35,21,26,85,1,27,8,26,72,76,0,41,69,551026935,0,97,48,48,29,76,83,28,0,0,750000,0,75,1400000,Cooks,24,78,1000000,68,4,0,0,0,45,74,False,45,1150000,0,64,38,45,1,5369,75,99,False,4760000,44,0,30,4,0,1,73,0,9,43,79,44,85,88,0,PLACEHOLDER,0,57,34,False,45,73,1,42,18,26,2030,81,186,24,73,758644748,93,29,0,1,3711,LSU,Courtney,48,4,90,73,0,33,32,26,1,81,0,68,[],1,0,1,HB,84,1,[],90,75,34,81,75,2676,35,0,2,27,3,63,True,73
2029,79,31,0,0,38,0,29,89,44,78,0,36,0,84,47,41,0,38,71,551026930,0,97,45,31,49,49,44,74,0,0,570000,0,29,1160000,Bryan,22,85,760000,62,4,0,3,0,48,68,False,30,970000,0,36,47,31,0,491,50,81,False,4000000,47,0,4,4,0,1,66,1,8,39,49,74,81,0,0,PLACEHOLDER,0,31,35,False,24,43,1,24,18,31,1942,52,222,24,66,758644748,75,64,0,1,4069,Washington,T.J.,44,5,77,60,0,1,34,71,1,52,0,39,[],1,0,1,QB,95,0,[],81,66,22,29,66,2502,26,5,1,78,3,34,True,27
2029,34,28,0,0,33,0,66,33,40,81,0,26,0,24,75,64,0,35,77,551028415,0,97,24,69,49,66,49,10,0,0,240000,1,70,1060000,Baker,23,93,320000,79,4,0,0,0,62,69,False,73,980000,0,54,12,60,0,1183,67,96,False,4040000,66,0,6,2,0,1,68,0,6,30,74,33,81,74,0,PLACEHOLDER,0,70,64,False,31,71,0,43,18,34,1971,68,240,24,68,758644748,74,26,0,1,4084,Northwestern,Cordell,71,6,73,71,0,84,38,28,1,55,0,55,[],0,0,1,TE,91,0,[],79,72,26,24,72,2943,36,2,1,10,3,54,True,74
2029,16,50,0,0,35,0,36,12,7,81,0,79,20,34,46,39,0,41,75,551026828,0,97,78,33,43,38,43,20,0,1,120000,0,62,1020000,Waters,23,86,160000,72,4,0,3,0,31,62,False,44,980000,1,26,55,84,1,2592,30,99,False,4040000,31,0,23,3,0,1,67,1,6,35,71,30,81,80,0,PLACEHOLDER,0,46,32,False,59,29,0,53,18,56,2033,59,245,24,67,758644748,83,43,0,1,10317,Arkansas,Tyler,71,7,65,24,0,39,73,42,1,42,0,48,[],1,1,1,MLB,83,0,[],84,67,29,39,67,2730,70,8,2,12,3,33,True,26
2029,22,42,0,0,37,0,72,17,16,68,0,24,37,11,48,34,0,43,75,551029089,0,97,38,85,49,32,25,23,0,0,60000,0,31,1000000,Hitchens,23,98,80000,84,4,0,3,0,75,61,False,63,980000,0,47,85,39,1,4032,30,92,False,4040000,69,0,2,2,0,1,68,1,3,29,67,28,82,83,0,PLACEHOLDER,0,72,63,False,32,29,1,39,18,31,2009,53,326,24,68,758644748,65,46,0,1,3787,UCF,Nigel,88,8,56,47,0,69,30,36,1,32,0,43,[],1,0,1,RG,90,1,[],79,68,32,33,68,2779,40,1,1,25,3,40,True,38
2027,17,52,0,0,47,0,40,16,14,75,0,77,0,25,42,30,0,36,73,551028868,0,97,74,43,49,44,39,19,1,1,0,0,28,440000,Teal,23,78,0,72,2,0,0,0,42,51,False,31,440000,1,41,14,77,0,3450,33,90,False,910000,43,0,14,2,0,1,62,1,13,26,78,29,82,79,0,PLACEHOLDER,0,37,43,False,71,29,0,47,255,47,1966,56,265,24,62,758644748,81,42,0,1,3480,Toledo,Kenya,67,64,61,34,0,91,65,25,2,27,0,42,[],1,1,1,LE,92,0,[],81,62,25,47,62,2075,55,10,1,19,2,28,True,39
2027,36,26,0,0,41,0,41,36,18,90,0,46,0,34,75,73,0,42,69,551027744,0,97,41,36,49,75,83,29,0,0,0,0,74,650000,Beckham,24,81,0,68,2,0,1,0,36,65,False,36,650000,0,57,12,45,0,2361,75,97,False,1350000,28,0,28,4,0,1,66,1,3,29,79,48,83,87,0,PLACEHOLDER,0,51,33,False,36,69,0,28,25,39,2027,73,200,24,66,758644748,87,46,1,1,4082,Oklahoma,Ben,37,8,85,75,0,26,42,46,1,78,0,62,[],0,0,1,HB,84,0,[],89,66,12,90,66,2682,38,0,1,16,2,50,True,66
2027,28,35,0,0,28,0,45,28,39,90,0,42,0,24,60,70,0,33,72,551029845,0,97,35,34,49,74,78,29,0,0,0,0,76,390000,Knight,23,93,0,56,2,0,0,0,48,66,False,32,390000,0,68,12,38,0,185,73,79,False,800000,43,0,26,2,1,1,67,0,8,48,80,33,85,86,0,PLACEHOLDER,0,38,33,False,30,75,1,46,15,31,1960,62,195,24,67,758644748,90,46,1,1,3926,North Carolina,Bruce,43,8,86,46,0,83,30,38,1,76,0,60,[],1,0,1,WR,92,0,[],90,67,33,90,67,2982,40,3,2,34,2,69,True,77
2027,7,15,0,0,21,0,73,22,19,55,0,38,72,10,15,10,0,9,78,551029029,0,97,21,81,49,10,20,6,0,0,0,0,38,700000,Rouse,26,82,0,83,2,0,0,0,72,66,False,70,700000,0,5,85,37,0,3957,15,99,False,1440000,73,0,9,1,0,0,65,0,3,25,80,6,86,80,0,Silver Spring,0,74,71,False,15,15,0,8,0,8,2001,25,322,24,65,758644748,64,12,0,15,10238,Oklahoma,Walter,82,64,53,35,0,78,22,8,3,22,0,20,[],1,0,2,LT,90,0,[],66,65,24,10,65,15022,10,0,0,7,2,5,True,15
2028,28,45,0,0,33,0,64,32,25,64,0,44,11,32,44,45,0,30,74,551027457,0,97,33,70,49,32,36,22,0,0,0,0,31,590000,Woody,25,78,0,86,2,0,2,0,68,70,False,64,590000,0,26,85,27,0,3709,39,92,False,1210000,63,0,22,3,0,1,61,0,11,39,56,39,82,82,0,PLACEHOLDER,0,79,72,False,39,35,0,48,29,31,2022,53,311,24,61,758644748,67,43,0,1,4196,Michigan,Neil,77,7,54,35,0,68,41,26,2,25,0,41,[],1,0,1,RG,80,0,[],73,63,23,33,63,2267,29,0,2,16,2,30,True,48
